order_id,date,product,qty,unit_price,line_total,customer_name
ORD60184,2024-10-05,Widget A,2,12.5,25.0,Ayesha Garcia
ORD60189,2024-09-11,Service Plan,5,54.99,274.95,Sara Hussain
ORD60193,2024-09-06,Gadget Y,2,5.49,10.98,Noor Lee
ORD60204,2024-10-16,Widget B,9,1999.0,17991.0,John Reyes
ORD60209,2024-09-25,Service Plan,4,49.99,199.96,Ayesha Khan
ORD60214,2024-07-12,Gadget Y,9,4.0,36.0,Ali Lee
ORD60233,2024-09-08,Service Plan,1,49.99,49.99,Fatima Lee
ORD60236,2024-07-23,Service Plan,10,49.99,499.9,Fatima Ahmed
ORD60238,2024-09-19,Gadget Y,10,494.0,4940.0,Maria Hussain
ORD60242,2024-10-26,Widget B,10,19.99,199.9,Hassan Hussain
ORD60250,2024-11-14,Widget B,9,19.99,179.91,Omar Garcia
ORD60266,2024-12-24,Widget B,9,19.99,179.91,John Chen
ORD60277,2024-07-19,Service Plan,9,49.0,441.0,John Khan
ORD60277,2024-11-06,Widget B,7,21.99,153.92,Noor Khan
ORD60278,2024-12-18,Gadget Y,5,494.0,2470.0,Noor Smith
ORD60297,2024-08-20,Service Plan,5,44.99,224.95,Ali Iqbal
ORD60298,2024-12-31,Gadget X,1,7.0,7.0,Sara Chen
ORD60329,2024-11-18,Widget B,4,19.99,79.96,Maria Chen
ORD60330,2024-09-22,Service Plan,4,4999.0,19996.0,Zain Iqbal
ORD60354,2024-08-22,Gadget Y,2,5.0,10.0,Ali Hussain
ORD60375,2024-03-07,Gadget Y,10,5.49,54.9,Ali Khan
ORD60399,2024-08-08,Service Plan,8,44.99,359.92,Ali Khan
ORD60413,2024-06-22,Service Plan,7,44.99,314.94,Ayesha Khan
ORD60419,2024-06-21,Widget A,5,13.75,68.75,Zain Ahmed
ORD60429,2024-11-23,Widget A,8,12.5,100.0,Maria Ahmed
ORD60436,2024-08-26,Widget A,7,12.5,87.5,John Khan
ORD60452,2024-06-10,Widget A,5,12.5,62.5,Maria Khan
ORD60462,2024-09-14,Gadget X,7,7.0,49.0,Hassan Ahmed
ORD60467,2024-10-23,Widget A,6,13.0,78.0,Fatima Ahmed
ORD60471,2024-11-14,Gadget Y,8,494.0,3952.0,John Lee
ORD60473,2024-08-27,Widget B,10,19.99,199.0,Noor Khan
ORD60484,2024-08-10,Gadget X,6,7.0,42.0,Maria Ahmed
ORD60516,2024-09-25,Gadget Y,9,5.49,49.41,Zain Patel
ORD60523,2024-07-04,Widget A,1,12.0,12.0,Sara Smith
ORD60533,2024-06-20,Widget A,1,12.5,12.5,Noor Smith
ORD60534,2024-07-26,Service Plan,2,44.99,89.98,Omar Hussain
ORD60558,2024-08-11,Widget A,8,11.25,90.0,Ali Ahmed
ORD60574,2024-09-27,Widget A,10,12.5,125.0,John Ahmed
ORD60575,2024-06-02,Service Plan,2,49.99,99.98,Sara Iqbal
ORD60585,2024-09-27,Gadget Y,7,5.49,38.43,Fatima Iqbal
ORD60593,2024-09-19,Gadget X,1,630.0,630.0,Maria Lee
ORD60594,2024-11-15,Gadget Y,4,5.49,21.96,Omar Smith
ORD60605,2024-10-24,Widget B,5,19.0,95.0,Hassan Hussain
ORD60608,2024-11-17,Gadget Y,2,6.04,12.08,Ali Smith
ORD60629,2024-09-24,Widget B,4,21.99,87.96,Ali Khan
ORD60631,2024-06-20,Gadget Y,1,549.0,549.0,Hassan Lee
ORD60641,2024-11-10,Gadget Y,5,5.49,27.45,Sara Iqbal
ORD60652,2024-08-31,Service Plan,8,49.99,399.92,Sara Smith
ORD60676,2024-02-11,Service Plan,10,5499.0,54990.0,Sara Patel
ORD60678,2024-07-02,Widget B,9,19.0,171.0,Noor Patel
ORD60684,2024-12-30,Widget B,7,19.99,139.0,John Lee
ORD60685,2024-09-23,Widget B,4,19.0,76.0,Noor Iqbal
ORD60686,2024-06-08,Widget B,7,19.99,139.93,Maria Garcia
ORD60728,2024-06-09,Widget A,4,12.5,50.0,Fatima Hussain
ORD60729,2024-09-15,Widget A,7,13.75,96.25,Zain Lee
ORD60730,2024-06-29,Widget B,8,1999.0,15992.0,John Lee
ORD60733,2024-11-06,Gadget Y,6,604.0,3624.0,Omar Chen
ORD60738,2024-12-09,Gadget X,6,7.0,42.0,Sara Smith
ORD60749,2024-10-07,Widget B,2,1999.0,3998.0,Ali Ahmed
ORD60752,2024-11-05,Gadget X,1,6.3,6.3,Fatima Ahmed
ORD60756,2024-11-20,Widget A,9,13.75,123.75,Noor Chen
ORD60771,2024-08-09,Widget B,9,19.99,179.91,Zain Chen
ORD60774,2024-12-11,Widget B,1,19.99,19.99,Sara Smith
ORD60788,2024-07-03,Service Plan,3,44.99,134.97,Maria Chen
ORD60793,2024-12-14,Service Plan,2,49.99,99.98,Fatima Patel
ORD60803,2024-09-15,Service Plan,3,49.99,149.0,Maria Reyes
ORD60815,2024-06-21,Gadget X,5,700.0,3500.0,John Lee
ORD60820,2024-06-12,Service Plan,4,4999.0,19996.0,Fatima Garcia
ORD60821,2024-08-12,Gadget X,3,7.7,23.1,John Khan
ORD60834,2024-12-23,Gadget X,3,7.0,21.0,Maria Ahmed
ORD60836,2024-11-13,Widget A,10,11.25,112.5,Ayesha Patel
ORD60845,2024-06-19,Widget A,1,13.75,13.75,Omar Patel
ORD60852,2024-08-20,Gadget Y,5,5.0,25.0,John Reyes
ORD60870,2024-06-19,Widget A,2,13.75,27.5,Maria Lee
ORD60871,2024-08-11,Widget B,6,19.99,119.94,Ayesha Patel
ORD60910,2024-11-03,Gadget Y,1,4.94,4.94,Sara Reyes
ORD60960,2024-08-17,Service Plan,5,49.99,249.95,Sara Lee
ORD60966,2024-12-18,Gadget Y,2,4.94,9.88,Ayesha Iqbal
ORD60971,2024-09-21,Widget A,6,12.0,72.0,Hassan Khan
ORD60972,2024-08-03,Service Plan,6,54.99,329.94,Omar Iqbal
ORD60978,2024-09-08,Widget A,8,12.0,96.0,Zain Garcia
ORD60986,2024-07-23,Widget B,4,19.99,79.96,Noor Lee
ORD60994,2024-12-07,Widget B,9,21.99,197.0,Zain Ahmed
ORD61007,2024-10-11,Gadget Y,5,5.49,27.45,Ali Smith
ORD61014,2024-08-30,Widget B,4,21.0,84.0,Omar Reyes
ORD61017,2024-06-30,Gadget Y,1,604.0,604.0,Zain Garcia
ORD61050,2024-08-21,Gadget Y,10,4.94,49.41,Noor Smith
ORD61055,2024-10-10,Gadget Y,3,549.0,1647.0,Zain Ahmed
ORD61056,2024-09-15,Widget A,7,11.0,77.0,Hassan Chen
ORD61067,2024-08-02,Gadget Y,4,5.49,21.96,Fatima Garcia
ORD61067,2024-12-28,Widget B,7,1999.0,13993.0,Fatima Reyes
ORD61082,2024-09-08,Gadget X,8,7.0,56.0,Noor Garcia
ORD61100,2024-07-10,Widget A,4,1125.0,4500.0,John Lee
ORD61109,2024-10-06,Widget A,3,12.5,37.5,Zain Chen
ORD61111,2024-06-05,Widget A,4,12.5,50.0,Zain Reyes
ORD61112,2024-12-22,Gadget X,10,700.0,7000.0,Ayesha Chen
ORD61116,2024-09-17,Gadget X,9,7.0,63.0,Ali Khan
ORD61116,2024-10-24,Service Plan,2,49.99,99.98,Ali Hussain
ORD61118,2024-09-17,Service Plan,7,49.99,349.93,Hassan Lee
ORD61120,2024-09-21,Service Plan,3,4999.0,14997.0,Omar Iqbal
ORD61123,2024-07-23,Widget A,1,13.75,13.75,Zain Reyes
ORD61149,2024-08-30,Widget A,3,12.5,37.5,Hassan Ahmed
ORD61157,2024-08-22,Service Plan,2,54.0,108.0,Hassan Patel
ORD61166,2024-09-15,Gadget X,8,7.0,56.0,Hassan Lee
ORD61166,2024-09-17,Service Plan,7,49.99,349.93,Zain Patel
ORD61167,2024-11-06,Gadget Y,7,5.49,38.0,Noor Reyes
ORD61171,2024-11-24,Service Plan,5,54.0,270.0,Maria Lee
ORD61176,2024-06-15,Gadget X,6,6.3,37.8,Hassan Chen
ORD61181,2024-12-18,Gadget X,8,7.7,61.6,Maria Ahmed
ORD61186,2024-08-25,Widget B,3,21.99,65.97,Omar Hussain
ORD61192,2024-08-13,Widget B,10,21.99,219.0,Hassan Reyes
ORD61202,2024-10-07,Widget A,1,12.5,12.5,Ayesha Chen
ORD61213,2024-12-16,Widget B,7,17.99,125.93,John Reyes
ORD61215,2024-11-01,Gadget Y,3,494.0,1482.0,Fatima Lee
ORD61216,2024-11-02,Widget B,8,21.99,175.91,Ali Khan
ORD61246,2024-06-09,Widget B,8,21.99,175.91,Sara Reyes
ORD61249,2024-10-30,Widget B,4,19.0,76.0,Hassan Lee
ORD61271,2024-06-17,Gadget X,4,7.0,28.0,Ali Iqbal
ORD61279,2024-07-28,Service Plan,1,49.0,49.0,Fatima Patel
ORD61281,2024-05-08,Gadget X,4,7.0,28.0,Ali Khan
ORD61282,2024-06-18,Service Plan,8,49.99,399.92,Noor Smith
ORD61300,2024-08-08,Widget A,3,1375.0,4125.0,Ali Lee
ORD61316,2024-09-25,Widget A,4,11.0,44.0,Omar Ahmed
ORD61372,2024-06-15,Service Plan,4,4499.0,17996.0,Noor Garcia
ORD61384,2024-06-30,Gadget Y,2,5.49,10.98,Noor Smith
ORD61393,2024-10-13,Gadget X,1,7.0,7.0,John Patel
ORD61409,2024-12-21,Gadget Y,6,6.04,36.23,Ali Lee
ORD61427,2024-06-21,Service Plan,1,49.99,49.99,John Lee
ORD61429,2024-08-23,Gadget X,3,7.0,21.0,Fatima Lee
ORD61437,2024-10-18,Service Plan,5,49.99,249.0,Hassan Iqbal
ORD61451,2024-07-26,Widget B,4,1999.0,7996.0,John Reyes
ORD61468,2024-07-12,Gadget Y,3,5.49,16.47,John Hussain
ORD61473,2024-12-10,Widget A,8,13.75,110.0,Maria Patel
ORD61487,2024-08-20,Service Plan,10,44.99,449.9,Omar Lee
ORD61495,2024-09-23,Service Plan,10,44.0,440.0,Sara Reyes
ORD61507,2024-11-05,Gadget X,2,7.0,14.0,Zain Chen
ORD61510,2024-11-08,Gadget Y,5,6.0,30.2,Ayesha Lee
ORD61531,2024-10-28,Service Plan,3,44.99,134.97,Maria Chen
ORD61536,2024-11-02,Widget B,4,19.99,79.0,Hassan Garcia
ORD61540,2024-12-26,Widget B,3,21.99,65.0,Hassan Reyes
ORD61549,2024-06-30,Widget B,4,1999.0,7996.0,Fatima Ahmed
ORD61552,2024-08-26,Gadget X,8,7.0,56.0,Maria Hussain
ORD61557,2024-04-08,Gadget X,1,6.3,6.3,Ali Garcia
ORD61557,2024-12-13,Widget B,3,19.0,57.0,Maria Reyes
ORD61567,2024-06-04,Service Plan,1,49.0,49.0,Noor Chen
ORD61570,2024-06-16,Gadget Y,8,5.49,43.92,Hassan Ahmed
ORD61589,2024-07-07,Gadget X,6,6.3,37.8,Hassan Iqbal
ORD61603,2024-07-07,Widget B,6,17.99,107.95,Fatima Ahmed
ORD61605,2024-12-16,Gadget X,6,6.3,37.8,Fatima Lee
ORD61617,2024-09-20,Gadget X,4,7.0,28.0,Zain Hussain
ORD61621,2024-10-05,Widget A,9,12.0,108.0,Omar Hussain
ORD61639,2024-12-27,Gadget Y,5,604.0,3020.0,Omar Smith
ORD61648,2024-10-28,Widget B,3,17.99,53.97,Fatima Khan
ORD61649,2024-10-25,Service Plan,2,44.99,89.98,Ayesha Garcia
ORD61659,2024-07-09,Service Plan,1,4999.0,4999.0,John Reyes
ORD61662,2024-10-19,Widget A,5,11.25,56.25,Hassan Ahmed
ORD61662,2024-12-01,Gadget Y,6,549.0,3294.0,Ayesha Garcia
ORD61664,2024-09-04,Service Plan,2,49.0,98.0,Noor Khan
ORD61702,2024-10-06,Widget B,1,19.0,19.0,Sara Patel
ORD61708,2024-11-09,Gadget Y,6,6.04,36.23,Fatima Khan
ORD61717,2024-10-21,Gadget Y,8,4.94,39.52,Noor Ahmed
ORD61717,2024-11-24,Gadget X,4,7.0,28.0,Sara Khan
ORD61726,2024-09-21,Gadget X,1,7.7,7.7,Hassan Iqbal
ORD61728,2024-06-06,Gadget X,9,700.0,6300.0,Hassan Chen
ORD61732,2024-12-11,Gadget Y,6,4.94,29.64,Fatima Reyes
ORD61733,2024-11-19,Gadget X,3,6.3,18.9,Fatima Smith
ORD61745,2024-12-23,Gadget Y,7,494.0,3458.0,Ayesha Patel
ORD61759,2024-08-14,Gadget Y,8,5.0,40.0,Omar Ahmed
ORD61766,2024-06-16,Gadget Y,3,5.49,16.47,Hassan Khan
ORD61773,2024-07-06,Gadget Y,7,5.49,38.43,Ali Patel
ORD61790,2024-12-08,Gadget Y,2,6.04,12.08,Sara Khan
ORD61792,2024-09-12,Service Plan,4,44.99,179.96,Noor Hussain
ORD61792,2024-11-16,Gadget X,8,700.0,5600.0,Ali Khan
ORD61812,2024-08-27,Gadget Y,9,5.49,49.41,John Lee
ORD61829,2024-11-09,Gadget X,2,7.0,14.0,Noor Iqbal
ORD61852,2024-09-16,Service Plan,1,49.99,49.99,Ali Garcia
ORD61859,2024-09-16,Gadget X,1,6.3,6.3,Hassan Ahmed
ORD61864,2024-08-25,Service Plan,7,49.99,349.93,Noor Lee
ORD61869,2024-06-09,Gadget Y,7,549.0,3843.0,Hassan Smith
ORD61873,2024-10-22,Widget B,10,19.99,199.9,Zain Ahmed
ORD61883,2024-11-04,Widget B,1,21.99,21.99,Zain Iqbal
ORD61898,2024-12-25,Widget B,9,19.99,179.91,Zain Reyes
ORD61900,2024-12-25,Widget A,9,13.75,123.75,Maria Garcia
ORD61904,2024-12-25,Widget A,2,13.75,27.5,Fatima Lee
ORD61915,2024-02-10,Gadget Y,9,5.49,49.41,Fatima Khan
ORD61916,2024-08-14,Widget A,7,12.0,84.0,Maria Lee
ORD61946,2024-08-02,Gadget Y,1,6.04,6.0,Sara Iqbal
ORD61950,2024-06-21,Gadget Y,2,4.94,9.88,Zain Smith
ORD61967,2024-08-29,Widget A,9,1125.0,10125.0,Ali Hussain
ORD61968,2024-09-24,Gadget Y,9,5.49,49.0,Maria Reyes
ORD61968,2024-11-24,Service Plan,6,4999.0,29994.0,Sara Smith
ORD61978,2024-11-01,Gadget X,3,7.7,23.1,Ayesha Smith
ORD61979,2024-11-28,Gadget Y,4,549.0,2196.0,Omar Iqbal
ORD61983,2024-06-13,Widget B,1,19.0,19.0,Maria Garcia
ORD62016,2024-07-15,Service Plan,7,44.99,314.94,Ayesha Patel
ORD62024,2024-06-09,Gadget X,6,7.0,42.0,Fatima Garcia
ORD62028,2024-11-10,Widget A,1,12.0,12.0,Noor Chen
ORD62030,2024-10-24,Gadget Y,2,549.0,1098.0,Hassan Lee
ORD62038,2024-12-27,Gadget Y,9,5.49,49.41,Hassan Ahmed
ORD62045,2024-06-29,Gadget X,8,7.0,56.0,Zain Khan
ORD62064,2024-06-03,Gadget X,9,7.0,63.0,Maria Iqbal
ORD62075,2024-09-01,Widget B,2,19.99,39.98,Ali Khan
ORD62075,2024-10-30,Gadget X,7,7.7,53.9,Hassan Patel
ORD62083,2024-06-16,Gadget X,4,7.0,28.0,Omar Ahmed
ORD62085,2024-09-10,Gadget X,7,7.0,49.0,Noor Reyes
ORD62088,2024-11-02,Service Plan,3,49.99,149.97,John Smith
ORD62105,2024-12-09,Service Plan,3,49.99,149.97,Hassan Iqbal
ORD62114,2024-06-14,Widget B,1,17.99,17.99,John Lee
ORD62119,2024-07-05,Widget B,8,19.99,159.92,Ayesha Patel
ORD62120,2024-06-18,Gadget X,2,7.7,15.4,Omar Khan
ORD62133,2024-08-03,Widget B,3,19.99,59.97,Fatima Patel
ORD62143,2024-10-04,Widget B,4,19.0,76.0,John Reyes
ORD62144,2024-08-28,Service Plan,1,54.99,54.99,Maria Reyes
ORD62145,2024-06-04,Gadget X,3,700.0,2100.0,Hassan Hussain
ORD62148,2024-06-01,Widget A,6,12.5,75.0,Ali Smith
ORD62148,2024-08-29,Gadget Y,3,5.49,16.47,Noor Khan
ORD62156,2024-06-07,Service Plan,1,49.99,49.99,Maria Lee
ORD62159,2024-11-27,Gadget X,4,7.0,28.0,Omar Smith
ORD62172,2024-07-31,Widget A,7,12.5,87.0,John Patel
ORD62177,2024-07-02,Gadget Y,10,5.49,54.9,John Ahmed
ORD62195,2024-12-08,Widget B,10,17.99,179.9,Ali Hussain
ORD62198,2024-08-21,Gadget X,8,6.0,48.0,Maria Ahmed
ORD62205,2024-06-20,Gadget X,3,6.3,18.9,Sara Chen
ORD62221,2024-12-09,Widget B,6,19.0,114.0,Maria Garcia
ORD62222,2024-09-11,Gadget X,8,7.0,56.0,Ali Lee
ORD62223,2024-07-18,Widget A,4,12.5,50.0,Maria Khan
ORD62232,2024-10-07,Widget B,8,19.99,159.92,Zain Smith
ORD62233,2024-11-24,Gadget X,6,7.0,42.0,Fatima Hussain
ORD62261,2024-08-09,Service Plan,8,54.0,439.0,Maria Ahmed
ORD62269,2024-07-09,Gadget X,4,6.0,24.0,Fatima Patel
ORD62270,2024-12-11,Gadget Y,7,5.49,38.43,Ali Garcia
ORD62279,2024-05-08,Widget B,4,21.0,84.0,Hassan Ahmed
ORD62285,2024-12-20,Widget A,2,11.25,22.5,Ali Chen
ORD62310,2024-10-31,Widget B,6,1999.0,11994.0,Sara Lee
ORD62314,2024-06-25,Widget B,10,1999.0,19990.0,Zain Garcia
ORD62315,2024-11-25,Service Plan,6,4999.0,29994.0,Noor Chen
ORD62322,2024-07-08,Widget A,7,11.25,78.75,Fatima Iqbal
ORD62325,2024-11-25,Gadget Y,5,5.0,25.0,Maria Khan
ORD62341,2024-09-30,Widget B,5,19.0,95.0,Zain Ahmed
ORD62357,2024-07-01,Widget A,8,1375.0,11000.0,Maria Reyes
ORD62362,2024-07-25,Service Plan,4,49.99,199.96,Maria Hussain
ORD62388,2024-08-07,Gadget Y,3,549.0,1647.0,Ali Ahmed
ORD62409,2024-09-16,Service Plan,6,49.0,294.0,Maria Khan
ORD62418,2024-12-15,Service Plan,6,4999.0,29994.0,Zain Smith
ORD62424,2024-06-18,Gadget X,6,7.0,42.0,Maria Iqbal
ORD62435,2024-08-13,Widget A,9,12.5,112.0,Omar Iqbal
ORD62449,2024-07-08,Widget A,1,12.5,12.5,John Chen
ORD62450,2024-10-14,Gadget X,3,7.7,23.1,Noor Ahmed
ORD62455,2024-12-14,Gadget Y,1,6.04,6.04,Sara Ahmed
ORD62457,2024-06-15,Widget A,10,12.5,125.0,Fatima Iqbal
ORD62483,2024-08-13,Widget B,7,17.0,119.0,John Reyes
ORD62485,2024-12-31,Service Plan,6,54.0,329.93,Noor Patel
ORD62486,2024-08-01,Gadget Y,5,5.49,27.45,Noor Hussain
ORD62493,2024-12-25,Gadget X,6,6.3,37.8,Omar Garcia
ORD62513,2024-11-05,Service Plan,5,44.0,220.0,John Lee
ORD62522,2024-07-29,Service Plan,10,44.99,449.91,John Garcia
ORD62531,2024-02-11,Widget A,1,1250.0,1250.0,Ali Lee
ORD62539,2024-11-05,Widget A,4,13.75,55.0,Ali Reyes
ORD62543,2024-08-01,Gadget Y,8,549.0,4392.0,John Garcia
ORD62545,2024-09-30,Gadget Y,3,5.49,16.47,Fatima Patel
ORD62568,2024-10-28,Service Plan,10,4999.0,49990.0,Hassan Khan
ORD62573,2024-10-30,Gadget X,5,700.0,3500.0,Omar Hussain
ORD62577,2024-11-02,Gadget X,4,770.0,3080.0,Ali Reyes
ORD62577,2024-12-26,Widget A,7,11.25,78.75,Omar Patel
ORD62582,2024-06-15,Service Plan,7,44.99,314.94,Zain Garcia
ORD62583,2024-09-17,Gadget X,5,770.0,3850.0,Omar Garcia
ORD62597,2024-06-13,Gadget X,1,7.0,7.0,Maria Khan
ORD62600,2024-06-28,Gadget Y,9,5.49,49.41,Noor Smith
ORD62605,2024-09-24,Widget A,1,13.75,13.75,Fatima Lee
ORD62618,2024-06-14,Gadget X,10,6.0,60.0,Omar Khan
ORD62632,2024-07-07,Gadget Y,9,6.04,54.35,Sara Patel
ORD62656,2024-12-18,Service Plan,6,44.0,269.0,Hassan Smith
ORD62658,2024-06-19,Gadget X,8,7.0,56.0,Ali Garcia
ORD62660,2024-08-03,Gadget Y,8,5.0,40.0,Ayesha Ahmed
ORD62661,2024-11-12,Widget A,9,11.0,99.0,Hassan Reyes
ORD62662,2024-08-26,Widget B,7,19.99,139.93,Ali Ahmed
ORD62663,2024-10-08,Service Plan,8,54.99,439.92,Noor Hussain
ORD62665,2024-03-12,Widget B,1,1799.0,1799.0,Zain Iqbal
ORD62669,2024-07-16,Widget A,7,13.75,96.25,Noor Garcia
ORD62671,2024-08-10,Service Plan,8,49.99,399.0,John Garcia
ORD62676,2024-12-01,Widget A,6,12.5,75.0,Ali Iqbal
ORD62730,2024-10-15,Widget B,1,19.99,19.99,Fatima Patel
ORD62731,2024-07-27,Gadget Y,9,4.94,44.0,Omar Reyes
ORD62746,2024-06-10,Widget A,8,12.5,100.0,Noor Khan
ORD62757,2024-06-26,Service Plan,3,49.0,147.0,Ali Smith
ORD62768,2024-10-31,Gadget Y,7,4.94,34.0,Ali Khan
ORD62771,2024-07-29,Service Plan,3,44.99,134.97,Fatima Khan
ORD62793,2024-11-22,Widget A,8,13.0,104.0,Zain Smith
ORD62797,2024-07-06,Gadget Y,5,5.49,27.45,Ali Garcia
ORD62804,2024-09-13,Gadget X,5,7.0,35.0,Maria Chen
ORD62805,2024-12-22,Gadget Y,10,4.94,49.41,Sara Lee
ORD62818,2024-07-07,Service Plan,10,54.99,549.9,Maria Khan
ORD62819,2024-08-08,Widget B,1,19.99,19.99,Zain Ahmed
ORD62840,2024-06-06,Service Plan,6,49.0,294.0,Sara Hussain
ORD62844,2024-09-15,Widget A,2,12.5,25.0,Hassan Reyes
ORD62845,2024-06-19,Widget A,9,13.0,117.0,Noor Khan
ORD62858,2024-07-19,Service Plan,5,49.0,245.0,Noor Khan
ORD62879,2024-07-15,Widget B,2,2199.0,4398.0,Maria Ahmed
ORD62884,2024-02-10,Widget B,5,19.99,99.95,Maria Chen
ORD62892,2024-09-04,Gadget Y,6,5.49,32.94,Zain Ahmed
ORD62909,2024-10-25,Service Plan,4,54.99,219.96,John Chen
ORD62947,2024-08-24,Service Plan,6,49.0,294.0,Ali Chen
ORD62955,2024-12-10,Widget A,2,13.75,27.5,Omar Garcia
ORD62963,2024-06-15,Gadget Y,6,5.49,32.94,Ayesha Garcia
ORD62976,2024-10-10,Widget A,9,13.75,123.0,Fatima Khan
ORD62988,2024-07-03,Gadget X,3,7.0,21.0,Hassan Lee
ORD62990,2024-07-01,Gadget X,1,6.3,6.3,Ali Lee
ORD62990,2024-09-03,Gadget X,10,7.0,70.0,Zain Khan
ORD62993,2024-06-14,Widget B,8,19.99,159.92,Sara Hussain
ORD62998,2024-07-01,Widget A,1,12.0,12.0,John Patel
ORD63013,2024-11-12,Gadget X,2,7.0,14.0,Zain Lee
ORD63024,2024-12-10,Widget A,8,12.5,100.0,Fatima Garcia
ORD63027,2024-11-06,Gadget X,6,7.0,42.0,Hassan Lee
ORD63039,2024-08-24,Widget A,2,11.25,22.5,Fatima Lee
ORD63052,2024-09-20,Gadget X,8,700.0,5600.0,Fatima Chen
ORD63054,2024-06-19,Widget A,3,1250.0,3750.0,Omar Garcia
ORD63056,2024-06-11,Widget B,7,21.99,153.92,Omar Lee
ORD63065,2024-08-24,Widget A,5,13.75,68.75,Maria Garcia
ORD63073,2024-07-25,Widget B,4,21.99,87.0,Ali Ahmed
ORD63085,2024-07-06,Widget B,5,19.99,99.95,John Reyes
ORD63099,2024-08-08,Service Plan,6,44.99,269.94,John Smith
ORD63110,2024-10-12,Gadget X,9,7.7,69.3,Maria Garcia
ORD63120,2024-09-19,Gadget X,9,770.0,6930.0,Ayesha Smith
ORD63169,2024-10-14,Widget B,1,19.99,19.99,Noor Smith
ORD63182,2024-12-08,Gadget Y,9,4.94,44.46,Maria Hussain
ORD63197,2024-08-01,Widget A,3,12.0,36.0,Omar Khan
ORD63202,2024-09-17,Gadget X,4,7.0,28.0,Hassan Reyes
ORD63216,2024-06-18,Widget A,5,12.0,60.0,Fatima Khan
ORD63218,2024-09-26,Service Plan,4,49.99,199.0,Omar Chen
ORD63228,2024-12-10,Gadget X,4,6.3,25.2,Ali Lee
ORD63246,2024-08-24,Widget A,2,12.0,24.0,Zain Khan
ORD63252,2024-10-15,Service Plan,2,49.99,99.98,Sara Smith
ORD63256,2024-09-08,Service Plan,10,4499.0,44990.0,Zain Hussain
ORD63264,2024-06-11,Widget B,4,19.0,76.0,Omar Lee
ORD63284,2024-11-13,Widget B,4,17.99,71.96,Omar Ahmed
ORD63285,2024-06-02,Gadget X,4,6.0,24.0,Maria Reyes
ORD63291,2024-12-26,Gadget X,3,7.0,21.0,Ayesha Reyes
ORD63294,2024-10-04,Gadget X,7,7.0,49.0,Ayesha Hussain
ORD63300,2024-06-09,Widget A,2,1125.0,2250.0,Fatima Chen
ORD63301,2024-09-26,Gadget Y,6,5.0,30.0,Ayesha Iqbal
ORD63303,2024-07-10,Widget B,5,19.99,99.95,Sara Hussain
ORD63307,2024-08-11,Widget A,8,1250.0,10000.0,Noor Hussain
ORD63332,2024-11-28,Widget B,10,19.99,199.0,Hassan Khan
ORD63334,2024-07-22,Gadget Y,8,5.49,43.92,Maria Garcia
ORD63338,2024-09-17,Widget A,10,1250.0,12500.0,Ali Garcia
ORD63347,2024-09-02,Widget A,7,12.5,87.5,Noor Chen
ORD63359,2024-07-15,Widget B,4,1799.0,7196.0,Ayesha Khan
ORD63359,2024-08-26,Service Plan,7,44.99,314.0,Zain Hussain
ORD63367,2024-11-09,Gadget X,10,7.0,70.0,Omar Lee
ORD63368,2024-12-07,Gadget Y,9,5.49,49.41,Omar Smith
ORD63376,2024-03-07,Gadget X,10,6.3,63.0,Sara Reyes
ORD63397,2024-01-10,Widget A,2,12.5,25.0,Sara Garcia
ORD63400,2024-08-03,Gadget X,7,6.3,44.1,John Reyes
ORD63429,2024-11-26,Widget A,1,12.5,12.5,Sara Lee
ORD63437,2024-06-05,Gadget X,3,7.0,21.0,Fatima Reyes
ORD63445,2024-11-18,Service Plan,2,4999.0,9998.0,Maria Hussain
ORD63451,2024-11-21,Widget A,1,12.5,12.5,Ali Lee
ORD63456,2024-08-27,Widget B,8,19.0,152.0,Zain Patel
ORD63475,2024-08-16,Gadget Y,3,4.94,14.82,Ali Iqbal
ORD63478,2024-09-03,Gadget X,4,7.0,28.0,Omar Chen
ORD63501,2024-07-16,Widget B,6,21.99,131.93,Noor Patel
ORD63504,2024-09-04,Gadget X,4,7.0,28.0,Omar Khan
ORD63505,2024-09-26,Gadget X,4,7.0,28.0,Fatima Smith
ORD63507,2024-11-03,Gadget X,6,7.0,42.0,Maria Lee
ORD63510,2024-12-07,Service Plan,7,54.99,384.93,Hassan Iqbal
ORD63517,2024-11-28,Gadget Y,7,5.0,35.0,Hassan Hussain
ORD63525,2024-12-12,Gadget X,3,6.3,18.9,Fatima Garcia
ORD63536,2024-11-29,Widget B,4,19.99,79.96,Sara Smith
ORD63538,2024-06-22,Gadget Y,7,549.0,3843.0,John Patel
ORD63541,2024-11-13,Widget B,4,21.99,87.96,Zain Smith
ORD63548,2024-11-28,Service Plan,2,49.99,99.98,Ali Patel
ORD63549,2024-06-10,Service Plan,9,54.99,494.91,Zain Garcia
ORD63571,2024-09-06,Widget A,2,12.5,25.0,Fatima Reyes
ORD63580,2024-09-12,Widget A,3,11.25,33.75,Hassan Lee
ORD63604,2024-07-18,Gadget Y,8,5.49,43.92,Hassan Patel
ORD63608,2024-10-22,Service Plan,2,49.99,99.98,Sara Lee
ORD63617,2024-07-20,Gadget Y,3,5.49,16.47,Hassan Hussain
ORD63618,2024-06-25,Widget A,7,12.5,87.5,Omar Lee
ORD63627,2024-12-12,Widget A,4,12.0,48.0,Sara Khan
