order_id,email,country,sku,qty,unit_price,total
10117,arjun@example,Pakistan,SKU-004,4.0,7.13,28.52
10149,arjun.qureshi @ eml.com,Pakistan,SKU-010,4.0,32.55,130.2
10175,sonia.miller@@mail.com,UAE,SKU-001,1.0,19.52,19.52
10188,liam.raza@@example.com,Pakistan,SKU-003,1.0,5.23,5.23
10202,ava.iqbal @ mail.com,UAE,SKU-004,3.0,7.59,22.77
10229,rahul.tariq@@shop.com,Pakistan,SKU-002,3.0,13.66,40.98
10242,laiba.sharma@@hotmail.com,Pakistan,SKU-004,1.0,7.91,7.91
10260,faizan@example,Pakistan,SKU-009,3.0,,
10264,ayesha.hassan @ mail.com,Pakistan,SKU-001,1.0,20.15,20.15
10277,emily.ali @ shop.com,Pakistan,SKU-010,1.0,32.99,32.99
10279,huda.qureshi@@eml.com,USA,SKU-005,3.0,3.22,9.66
10284,meera.sharma @ marketplace.net,India,SKU-010,3.0,27.14,81.42
10312,jane.abbas@@shop.com,UAE,SKU-008,2.0,23.88,47.76
10318,omar@example,USA,SKU-006,1.0,15.61,15.61
10323,laiba@example,USA,SKU-002,5.0,13.35,66.75
10325,meera@example,UAE,SKU-008,1.0,22.04,22.04
10334,emily@example,USA,SKU-006,1.0,13.77,13.77
10354,meera.siddiqui@@shop.com,Pakistan,SKU-006,2.0,16.38,32.76
10365,ahmed.singh @ hotmail.com,Pakistan,SKU-004,3.0,6.9,20.7
10366,ava.patel @ example.com,USA,SKU-001,1.0,18.15,18.15
10379,liam.siddiqui @ eml.com,India,SKU-006,4.0,14.13,56.52
10391,michael.miller@@example.com,India,SKU-002,1.0,13.54,13.54
10396,sophia.smith@@example.com,Pakistan,SKU-010,5.0,30.36,151.8
10399,sara.ahmad @ example.com,Pakistan,SKU-001,5.0,18.8,94.0
10403,usman.abbas @ eml.com,USA,SKU-001,2.0,20.59,41.18
10404,amna.khan @ example.com,Pakistan,SKU-009,2.0,10.67,21.34
10405,meera.iqbal @ shop.com,USA,SKU-002,1.0,11.38,11.38
10415,omar.obrien @ example.com,Pakistan,SKU-007,3.0,0.0,0.0
10426,omar.noor@@hotmail.com,Pakistan,SKU-002,1.0,11.8,11.8
10431,ali.abbas @ mail.com,India,SKU-006,5.0,15.99,79.95
10435,nida.ali@@marketplace.net,India,SKU-002,2.0,12.8,25.6
10438,huda.williams@@example.com,India,SKU-009,5.0,9.7,48.5
10444,nida.davis @ shop.com,Pakistan,SKU-001,0.0,19.01,0.0
10450,sophia@example,UAE,SKU-005,2.0,3.12,6.24
10463,nida@example,India,SKU-008,5.0,21.74,108.7
10465,sonia@example,Pakistan,SKU-005,5.0,,
10472,liam@example,Pakistan,SKU-007,1.0,0.0,0.0
10500,jane@example,India,SKU-004,5.0,8.11,40.55
10516,hassan.siddiqui@@example.com,Pakistan,SKU-005,4.0,,
10522,noah.ali @ marketplace.net,USA,SKU-007,2.0,0.0,0.0
10527,sonia.williams @ hotmail.com,USA,SKU-004,,6.86,
10528,olivia.gupta@@shop.com,India,SKU-007,1.0,0.0,0.0
10553,liam@example,India,SKU-005,3.0,3.32,9.96
10559,ava.tariq @ example.com,Pakistan,SKU-005,3.0,2.99,8.97
10567,emily.raza@@example.com,UAE,SKU-009,3.0,9.18,27.54
10588,anil.davis@@mail.com,Pakistan,SKU-009,2.0,10.59,21.18
10591,noah@example,USA,SKU-009,5.0,9.63,48.15
10595,ayesha.chen@@hotmail.com,Pakistan,SKU-003,2.0,4.79,9.58
10598,anil.khan @ hotmail.com,UAE,SKU-005,4.0,3.34,13.36
10605,amna@example,USA,SKU-008,3.0,22.27,66.81
10611,hassan@example,USA,SKU-010,1.0,29.56,29.56
10618,huda.tariq@@shop.com,Pakistan,SKU-006,2.0,,
10647,emily.miller@@marketplace.net,Pakistan,SKU-003,4.0,4.74,18.96
10655,liam.tariq @ shop.com,USA,SKU-004,1.0,7.93,7.93
10660,zain@example,USA,SKU-004,2.0,7.96,15.92
10695,ahmed@example,Pakistan,SKU-006,1.0,15.75,15.75
10702,faizan.singh@@shop.com,India,SKU-005,1.0,3.13,3.13
10718,sara.tariq@@eml.com,UAE,SKU-006,4.0,13.95,55.8
10721,john.raza@@marketplace.net,Pakistan,SKU-003,3.0,4.84,14.52
10733,anil.williams@@shop.com,Pakistan,SKU-009,1.0,9.58,9.58
10747,noor.noor@@eml.com,Pakistan,SKU-002,4.0,12.14,48.56
10751,huda.ahmad @ example.com,UAE,SKU-007,5.0,0.0,0.0
10758,ayesha@example,USA,SKU-010,1.0,,
10760,ava@example,India,SKU-002,4.0,12.14,48.56
10762,meera.noor @ hotmail.com,USA,SKU-005,1.0,,
10770,sonia.ahmad @ shop.com,Pakistan,SKU-010,4.0,27.11,108.44
10775,faizan@example,UAE,SKU-003,5.0,5.43,27.15
10780,olivia.ali@@eml.com,Pakistan,SKU-005,3.0,3.2,9.6
10783,olivia.chen@@mail.com,Pakistan,SKU-005,2.0,3.0,6.0
10784,priya.patel@@hotmail.com,Pakistan,SKU-009,1.0,9.24,9.24
10786,laiba@example,Pakistan,SKU-002,3.0,12.88,38.64
10787,amna.kumar @ mail.com,Pakistan,SKU-009,1.0,9.48,9.48
10793,rahul.khan @ mail.com,Pakistan,SKU-001,1.0,18.04,18.04
10807,nida@example,USA,SKU-007,3.0,0.0,0.0
10809,emily.hassan@@hotmail.com,India,SKU-002,2.0,11.98,23.96
10818,meera@example,Pakistan,SKU-003,4.0,5.28,21.12
10837,anil@example,Pakistan,SKU-004,4.0,7.78,31.12
10850,anil@example,Pakistan,SKU-008,3.0,20.38,61.14
10855,sophia.qureshi@@hotmail.com,Pakistan,SKU-005,3.0,,
10859,sonia.davis@@marketplace.net,Pakistan,SKU-004,4.0,8.16,32.64
10871,priya.doe @ eml.com,Pakistan,SKU-008,4.0,19.81,79.24
10875,sara.tariq @ eml.com,India,SKU-006,5.0,14.88,74.4
10879,anil@example,Pakistan,SKU-003,4.0,4.52,18.08
10894,laiba@example,USA,SKU-001,4.0,18.92,75.68
10896,zain.miller@@eml.com,Pakistan,SKU-001,4.0,20.23,80.92
10899,usman.khan@@mail.com,UAE,SKU-005,0.0,3.54,0.0
10956,michael@example,UAE,SKU-003,4.0,5.17,20.68
10966,anil@example,USA,SKU-006,4.0,15.51,62.04
10969,hassan@example,USA,SKU-002,1.0,13.48,13.48
10975,laiba@example,USA,SKU-003,4.0,5.14,20.56
10986,ayesha.raza@@shop.com,Pakistan,SKU-009,5.0,9.49,47.45
10998,bilal.brown @ mail.com,USA,SKU-008,4.0,19.84,79.36
11013,jane@example,USA,SKU-003,3.0,,
11019,priya.kumar@@shop.com,UAE,SKU-007,5.0,,
11030,arjun.noor@@shop.com,Pakistan,SKU-004,1.0,7.1,7.1
11042,noah@example,India,SKU-007,2.0,0.0,0.0
11044,nida.zafar @ mail.com,Pakistan,SKU-004,2.0,6.89,13.78
11054,noah.abbas@@eml.com,UAE,SKU-001,5.0,19.55,97.75
11074,bilal.smith@@example.com,Pakistan,SKU-008,2.0,22.6,45.2
11076,arjun@example,UAE,SKU-007,2.0,0.0,0.0
11101,jane@example,India,SKU-006,3.0,15.39,46.17
11103,ali.ali @ mail.com,India,SKU-003,4.0,5.19,20.76
11129,jane.hassan@@marketplace.net,USA,SKU-003,5.0,4.85,24.25
11134,jane.miller@@mail.com,USA,SKU-005,2.0,3.4,6.8
11135,hassan.ali@@hotmail.com,UAE,SKU-005,3.0,3.01,9.03
11141,arjun@example,USA,SKU-006,1.0,16.26,16.26
11148,laiba@example,Pakistan,SKU-004,1.0,7.69,7.69
11158,arjun.johnson@@hotmail.com,Pakistan,SKU-004,1.0,8.2,8.2
11164,john.yadav@@eml.com,USA,SKU-008,5.0,19.83,99.15
11183,nida@example,USA,SKU-006,4.0,14.29,57.16
11184,ayesha.ahmad @ mail.com,India,SKU-010,2.0,,
11232,priya.davis @ mail.com,India,SKU-002,5.0,13.57,67.85
11254,ali@example,India,SKU-002,4.0,,
11261,noor.chen@@shop.com,UAE,SKU-004,5.0,7.05,35.25
11264,anil.chen @ mail.com,India,SKU-008,3.0,20.85,62.55
11265,olivia@example,Pakistan,SKU-001,1.0,21.07,21.07
11282,omar.gupta @ eml.com,UAE,SKU-001,1.0,21.53,21.53
11302,jane@example,USA,SKU-009,2.0,,
11305,laiba.singh@@mail.com,USA,SKU-004,5.0,7.33,36.65
11351,huda.khan @ shop.com,Pakistan,SKU-006,1.0,16.21,16.21
11386,sonia@example,USA,SKU-008,4.0,20.75,83.0
11388,olivia.ali@@eml.com,Pakistan,SKU-007,2.0,0.0,0.0
11391,zain.yadav @ example.com,USA,SKU-006,1.0,13.57,13.57
11409,laiba@example,Pakistan,SKU-005,0.0,3.11,0.0
11427,amna.qureshi @ example.com,India,SKU-005,4.0,3.0,12.0
11443,ali@example,Pakistan,SKU-008,2.0,20.13,40.26
11454,omar@example,USA,SKU-006,5.0,16.35,81.75
11470,anil.zafar @ mail.com,USA,SKU-010,4.0,30.94,123.76
11475,faizan@example,USA,SKU-010,5.0,28.33,141.65
11480,sonia.johnson@@example.com,India,SKU-004,2.0,6.86,13.72
11482,usman.ahmad @ shop.com,UAE,SKU-006,1.0,13.5,13.5
11499,arjun.davis@@shop.com,India,SKU-010,0.0,28.73,0.0
11517,michael@example,USA,SKU-005,1.0,3.11,3.11
11521,noor.sharma @ eml.com,India,SKU-007,2.0,0.0,0.0
11557,sonia.noor @ mail.com,UAE,SKU-002,2.0,13.65,27.3
11563,jane@example,UAE,SKU-007,2.0,,
11572,ava.gupta @ mail.com,Pakistan,SKU-003,5.0,4.79,23.95
11575,sophia@example,India,SKU-007,1.0,0.0,0.0
11577,ahmed.chen@@shop.com,India,SKU-005,2.0,3.1,6.2
11602,sophia.sharma @ shop.com,Pakistan,SKU-005,5.0,,
11615,jane.zafar@@eml.com,India,SKU-010,3.0,27.92,83.76
11621,hassan@example,Pakistan,SKU-003,3.0,4.66,13.98
11622,faizan.miller@@shop.com,UAE,SKU-008,3.0,23.45,70.35
11646,emily.zafar@@shop.com,Pakistan,SKU-008,3.0,20.18,60.54
11651,ahmed.patel@@example.com,India,SKU-002,5.0,13.08,65.4
11665,sophia.johnson@@example.com,USA,SKU-008,1.0,22.4,22.4
11667,arjun.johnson@@eml.com,Pakistan,SKU-009,0.0,9.53,0.0
11673,nida@example,UAE,SKU-004,2.0,8.2,16.4
11703,sara@example,Pakistan,SKU-008,4.0,23.64,94.56
11727,laiba.obrien @ mail.com,Pakistan,SKU-006,4.0,15.89,63.56
11765,ava@example,Pakistan,SKU-007,1.0,0.0,0.0
11770,ali.williams@@eml.com,USA,SKU-004,3.0,,
11773,meera.noor @ eml.com,Pakistan,SKU-008,5.0,,
11774,noah.khan@@mail.com,USA,SKU-008,2.0,23.14,46.28
11780,ayesha.akram@@mail.com,USA,SKU-010,5.0,28.39,141.95
11788,ali@example,UAE,SKU-005,4.0,3.27,13.08
11789,ayesha.zafar @ mail.com,USA,SKU-001,5.0,20.51,102.55
11823,nida.abbas@@hotmail.com,India,SKU-002,2.0,12.06,24.12
11867,usman.hassan @ example.com,USA,SKU-003,,5.47,
11884,ahmed.akram @ hotmail.com,Pakistan,SKU-001,4.0,18.7,74.8
11886,jane@example,UAE,SKU-004,5.0,6.87,34.35
11898,john@example,UAE,SKU-001,2.0,18.45,36.9
11920,ali.raza@@eml.com,Pakistan,SKU-009,1.0,10.06,10.06
11938,faizan.patel @ example.com,USA,SKU-002,2.0,11.78,23.56
11942,laiba.zafar@@example.com,Pakistan,SKU-006,5.0,16.11,80.55
11944,faizan@example,UAE,SKU-003,4.0,5.01,20.04
11947,nida.abbas@@marketplace.net,India,SKU-010,1.0,30.17,30.17
11953,anil@example,UAE,SKU-010,3.0,32.8,98.4
11964,ahmed@example,India,SKU-010,1.0,,
11973,ali.chen @ marketplace.net,Pakistan,SKU-006,2.0,14.69,29.38
11981,usman.ali @ shop.com,Pakistan,SKU-004,4.0,6.85,27.4
11998,meera.davis@@shop.com,Pakistan,SKU-008,1.0,,
12000,jane@example,Pakistan,SKU-009,3.0,10.79,32.37
12034,laiba@example,India,SKU-008,4.0,23.41,93.64
12035,arjun.tariq @ eml.com,USA,SKU-009,4.0,10.83,43.32
12042,michael@example,Pakistan,SKU-010,5.0,29.29,146.45
12043,ali.patel @ mail.com,Pakistan,SKU-007,5.0,0.0,0.0
12058,huda@example,India,SKU-010,2.0,32.51,65.02
12061,olivia.raza@@eml.com,USA,SKU-007,2.0,0.0,0.0
12072,usman.brown @ eml.com,Pakistan,SKU-010,4.0,27.8,111.2
12075,usman.brown@@example.com,USA,SKU-002,1.0,12.75,12.75
12078,sophia@example,India,SKU-008,5.0,20.74,103.7
12097,jane.tariq@@mail.com,Pakistan,SKU-003,3.0,5.48,16.44
12104,laiba.johnson @ marketplace.net,Pakistan,SKU-001,1.0,19.32,19.32
12108,rahul.hassan @ marketplace.net,USA,SKU-005,3.0,3.23,9.69
12119,nida.miller@@eml.com,Pakistan,SKU-001,3.0,,
12129,jane.ali@@eml.com,USA,SKU-006,1.0,14.8,14.8
12150,hassan@example,UAE,SKU-008,4.0,22.02,88.08
12243,laiba@example,UAE,SKU-007,3.0,0.0,0.0
12244,amna@example,UAE,SKU-009,3.0,10.17,30.51
12249,ahmed.patel @ eml.com,Pakistan,SKU-006,4.0,13.75,55.0
12254,nida.sharma @ eml.com,India,SKU-009,4.0,10.23,40.92
12255,olivia.qureshi @ eml.com,India,SKU-001,3.0,19.13,57.39
12260,bilal.abbas@@mail.com,Pakistan,SKU-007,3.0,0.0,0.0
12282,hassan.chen@@marketplace.net,Pakistan,SKU-002,5.0,12.04,60.2
12284,ava.raza @ hotmail.com,India,SKU-006,0.0,14.64,0.0
12290,priya@example,Pakistan,SKU-005,3.0,3.39,10.17
12294,ayesha@example,India,SKU-002,1.0,11.62,11.62
12298,priya.khan @ mail.com,India,SKU-001,1.0,21.34,21.34
12314,noah.ahmad@@marketplace.net,UAE,SKU-010,3.0,27.04,81.12
12322,hassan.zafar @ hotmail.com,UAE,SKU-003,4.0,5.24,20.96
12348,anil.akram @ shop.com,USA,SKU-008,,22.87,
12354,sophia.williams@@marketplace.net,Pakistan,SKU-010,,,
12368,ava.noor@@shop.com,Pakistan,SKU-005,2.0,3.28,6.56
12369,sonia@example,India,SKU-010,5.0,32.36,161.8
12372,sara.abbas @ mail.com,Pakistan,SKU-006,2.0,14.22,28.44
12388,omar.zafar @ example.com,India,SKU-008,5.0,20.33,101.65
12414,john.doe@@marketplace.net,UAE,SKU-007,2.0,0.0,0.0
12417,emily.davis @ shop.com,Pakistan,SKU-007,2.0,0.0,0.0
12424,arjun.hassan@@mail.com,Pakistan,SKU-010,3.0,32.55,97.65
12432,jane@example,UAE,SKU-007,2.0,0.0,0.0
12436,emily.zafar@@hotmail.com,Pakistan,SKU-008,1.0,23.1,23.1
12461,huda@example,UAE,SKU-004,5.0,,
12470,usman.noor@@mail.com,USA,SKU-009,1.0,9.57,9.57
12480,anil.ahmad@@shop.com,India,SKU-001,3.0,18.22,54.66
12481,sara.ahmad @ eml.com,Pakistan,SKU-002,3.0,12.2,36.6
12497,laiba.johnson @ eml.com,UAE,SKU-004,5.0,7.1,35.5
12542,anil.chen@@marketplace.net,India,SKU-010,2.0,28.76,57.52
12544,faizan@example,USA,SKU-008,3.0,21.93,65.79
12554,ali.kumar@@mail.com,Pakistan,SKU-006,4.0,15.98,63.92
12557,emily@example,Pakistan,SKU-004,1.0,7.91,7.91
12560,ali.sharma @ example.com,Pakistan,SKU-009,1.0,,
12567,ayesha.akram@@marketplace.net,Pakistan,SKU-009,2.0,10.52,21.04
12578,anil@example,India,SKU-001,4.0,19.95,79.8
12588,usman.ahmad @ hotmail.com,USA,SKU-010,1.0,32.73,32.73
12591,rahul.ali @ hotmail.com,Pakistan,SKU-003,4.0,4.91,19.64
12593,sara.obrien @ shop.com,Pakistan,SKU-006,3.0,16.12,48.36
12605,olivia.khan@@hotmail.com,Pakistan,SKU-004,4.0,7.51,30.04
12606,ahmed.smith @ example.com,Pakistan,SKU-009,5.0,9.63,48.15
12618,anil.chen@@hotmail.com,USA,SKU-003,4.0,5.01,20.04
12619,laiba@example,Pakistan,SKU-009,4.0,10.96,43.84
12624,noah@example,Pakistan,SKU-002,1.0,13.67,13.67
12627,ali.singh@@mail.com,UAE,SKU-007,1.0,0.0,0.0
12672,ali.khan @ marketplace.net,USA,SKU-005,5.0,3.38,16.9
12676,liam.akram@@eml.com,USA,SKU-005,1.0,2.95,2.95
12680,bilal.akram @ mail.com,UAE,SKU-006,5.0,14.38,71.9
12682,ali.singh @ mail.com,Pakistan,SKU-002,1.0,12.49,12.49
12685,huda@example,Pakistan,SKU-001,2.0,20.09,40.18
12687,jane.ali@@mail.com,Pakistan,SKU-001,3.0,21.1,63.3
12688,ava.smith@@eml.com,India,SKU-003,3.0,5.08,15.24
12708,meera.khan @ example.com,Pakistan,SKU-007,0.0,0.0,0.0
12737,usman.obrien@@eml.com,Pakistan,SKU-006,1.0,15.16,15.16
12757,priya@example,UAE,SKU-004,1.0,8.09,8.09
12784,zain@example,UAE,SKU-009,2.0,9.46,18.92
12797,ava.siddiqui @ mail.com,Pakistan,SKU-010,5.0,,
12798,sonia@example,USA,SKU-003,5.0,5.38,26.9
12812,usman.doe @ eml.com,UAE,SKU-009,5.0,9.17,45.85
12814,hassan.miller@@eml.com,Pakistan,SKU-008,4.0,23.72,94.88
12824,michael.gupta@@eml.com,Pakistan,SKU-005,1.0,3.08,3.08
12834,john.tariq @ marketplace.net,India,SKU-008,2.0,23.24,46.48
12845,ayesha.obrien@@mail.com,India,SKU-006,5.0,14.01,70.05
12856,anil.abbas @ marketplace.net,USA,SKU-001,3.0,19.69,59.07
12859,jane.khan @ example.com,India,SKU-001,5.0,20.55,102.75
12866,rahul.siddiqui@@marketplace.net,UAE,SKU-009,2.0,9.12,18.24
12868,ayesha.hassan@@marketplace.net,Pakistan,SKU-009,,10.28,
12880,ayesha.ali@@mail.com,Pakistan,SKU-008,2.0,,
12901,sonia.davis@@eml.com,Pakistan,SKU-006,0.0,14.09,0.0
12918,emily.iqbal @ marketplace.net,USA,SKU-002,4.0,13.34,53.36
12920,laiba@example,India,SKU-001,4.0,19.2,76.8
12931,arjun.qureshi @ eml.com,Pakistan,SKU-008,5.0,21.3,106.5
12946,arjun@example,Pakistan,SKU-006,3.0,13.84,41.52
12951,sophia.khan @ mail.com,USA,SKU-005,3.0,3.15,9.45
12954,meera@example,UAE,SKU-010,0.0,29.47,0.0
12957,priya@example,USA,SKU-001,2.0,18.09,36.18
12995,ahmed@example,USA,SKU-005,4.0,3.19,12.76
13006,michael@example,Pakistan,SKU-010,5.0,27.84,139.2
13033,omar.ali @ mail.com,USA,SKU-006,2.0,15.62,31.24
13035,olivia@example,Pakistan,SKU-002,3.0,,
13043,jane@example,UAE,SKU-001,4.0,18.88,75.52
13054,ali.raza@@example.com,USA,SKU-010,2.0,,
13062,zain.yadav@@example.com,Pakistan,SKU-001,2.0,21.81,43.62
13065,hassan@example,UAE,SKU-004,5.0,7.38,36.9
13066,ali@example,Pakistan,SKU-003,5.0,5.09,25.45
13067,ayesha.hassan @ mail.com,USA,SKU-007,3.0,0.0,0.0
13070,ayesha.patel@@marketplace.net,Pakistan,SKU-001,2.0,18.53,37.06
13093,noah.miller @ shop.com,India,SKU-009,1.0,10.73,10.73
13102,john.qureshi @ mail.com,USA,SKU-009,3.0,10.41,31.23
13121,sara.smith@@example.com,Pakistan,SKU-008,5.0,22.1,110.5
13125,john.khan@@hotmail.com,UAE,SKU-002,4.0,13.38,53.52
13165,sophia@example,USA,SKU-005,2.0,3.05,6.1
13182,emily.davis @ eml.com,USA,SKU-002,5.0,13.11,65.55
13186,sonia.qureshi @ mail.com,USA,SKU-009,4.0,10.77,43.08
13190,ali.kumar@@hotmail.com,UAE,SKU-002,4.0,,
13200,meera@example,Pakistan,SKU-002,5.0,12.78,63.9
13211,anil.ahmad@@eml.com,UAE,SKU-007,1.0,0.0,0.0
13212,rahul@example,UAE,SKU-010,2.0,31.07,62.14
13213,sophia@example,Pakistan,SKU-008,3.0,21.61,64.83
13222,arjun.williams @ marketplace.net,USA,SKU-003,1.0,5.0,5.0
13236,noor@example,USA,SKU-010,1.0,28.5,28.5
13268,jane@example,Pakistan,SKU-009,2.0,10.44,20.88
13277,laiba.davis@@marketplace.net,Pakistan,SKU-009,5.0,9.29,46.45
13300,arjun.noor @ mail.com,USA,SKU-007,1.0,0.0,0.0
13304,omar.smith @ marketplace.net,USA,SKU-007,4.0,0.0,0.0
13342,anil@example,Pakistan,SKU-001,3.0,18.09,54.27
13343,olivia@example,Pakistan,SKU-002,4.0,11.57,46.28
13373,john.khan@@shop.com,USA,SKU-005,4.0,3.21,12.84
13384,laiba@example,Pakistan,SKU-010,5.0,,
13408,olivia.obrien@@shop.com,India,SKU-003,5.0,4.55,22.75
13422,meera@example,Pakistan,SKU-009,2.0,9.62,19.24
13423,priya@example,USA,SKU-008,,24.2,
13432,ali.doe@@eml.com,USA,SKU-002,2.0,12.51,25.02
13437,sophia.patel @ mail.com,Pakistan,SKU-007,4.0,0.0,0.0
13438,noah.raza @ mail.com,Pakistan,SKU-007,2.0,,
13439,ayesha.hassan @ mail.com,UAE,SKU-002,5.0,,
13477,noor.zafar @ mail.com,Pakistan,SKU-002,4.0,13.42,53.68
13484,priya@example,USA,SKU-002,5.0,12.75,63.75
13498,usman.gupta @ mail.com,Pakistan,SKU-006,3.0,13.56,40.68
13507,priya.chen @ shop.com,India,SKU-007,5.0,0.0,0.0
13509,zain.brown@@eml.com,UAE,SKU-009,1.0,10.91,10.91
13523,ali.akram@@mail.com,UAE,SKU-010,4.0,32.77,131.08
13526,hassan.kumar @ example.com,UAE,SKU-006,1.0,14.5,14.5
13535,omar@example,USA,SKU-001,1.0,21.06,21.06
13552,bilal.chen @ marketplace.net,India,SKU-008,1.0,20.13,20.13
13559,john.tariq@@hotmail.com,Pakistan,SKU-007,3.0,0.0,0.0
13563,sara.patel @ example.com,India,SKU-009,3.0,9.52,28.56
13569,sophia.akram @ shop.com,UAE,SKU-009,2.0,,
13593,faizan.kumar @ hotmail.com,India,SKU-001,3.0,21.6,64.8
13604,john.johnson @ eml.com,UAE,SKU-007,4.0,0.0,0.0
13610,laiba.brown@@eml.com,UAE,SKU-005,2.0,3.31,6.62
13613,zain.hassan @ eml.com,India,SKU-002,4.0,,
13643,huda.obrien@@hotmail.com,Pakistan,SKU-001,1.0,20.11,20.11
13647,olivia.khan@@mail.com,Pakistan,SKU-007,1.0,0.0,0.0
13689,bilal.ahmad @ mail.com,Pakistan,SKU-008,1.0,23.07,23.07
13695,noah.akram @ example.com,Pakistan,SKU-007,5.0,0.0,0.0
13704,priya.raza@@marketplace.net,USA,SKU-006,5.0,15.08,75.4
13728,nida.hassan @ shop.com,USA,SKU-006,3.0,13.99,41.97
13755,sara@example,USA,SKU-003,1.0,,
13760,priya.yadav @ eml.com,India,SKU-002,4.0,11.58,46.32
13764,jane.raza@@shop.com,Pakistan,SKU-008,1.0,22.71,22.71
13766,ava.akram @ eml.com,Pakistan,SKU-003,2.0,5.43,10.86
13803,john.johnson@@eml.com,Pakistan,SKU-005,4.0,3.2,12.8
13809,noor.kumar @ eml.com,USA,SKU-004,3.0,7.99,23.97
13813,olivia.yadav@@example.com,Pakistan,SKU-006,1.0,15.4,15.4
13831,arjun.chen @ hotmail.com,USA,SKU-005,,2.97,
13875,emily.iqbal@@shop.com,Pakistan,SKU-006,5.0,14.25,71.25
13878,hassan@example,India,SKU-001,5.0,20.14,100.7
13881,nida.ahmad @ hotmail.com,India,SKU-009,5.0,10.03,50.15
13909,ayesha.sharma @ marketplace.net,Pakistan,SKU-002,5.0,13.61,68.05
13911,bilal.abbas@@shop.com,UAE,SKU-007,1.0,0.0,0.0
13928,sara.ali @ mail.com,India,SKU-006,5.0,15.69,78.45
13929,nida@example,Pakistan,SKU-009,1.0,10.79,10.79
13933,arjun.sharma@@example.com,Pakistan,SKU-008,2.0,23.03,46.06
13939,huda@example,USA,SKU-005,3.0,3.44,10.32
13960,sonia@example,UAE,SKU-004,3.0,,
13973,noor.kumar@@marketplace.net,Pakistan,SKU-001,2.0,,
13980,bilal@example,Pakistan,SKU-009,3.0,10.14,30.42
13987,nida.hassan @ marketplace.net,Pakistan,SKU-004,4.0,,
13995,michael.abbas @ shop.com,USA,SKU-006,4.0,14.41,57.64
14043,jane@example,USA,SKU-005,5.0,3.18,15.9
14046,rahul@example,Pakistan,SKU-005,1.0,3.19,3.19
14070,huda.gupta@@hotmail.com,India,SKU-010,2.0,28.92,57.84
14079,anil@example,Pakistan,SKU-007,1.0,0.0,0.0
14095,noah.miller @ marketplace.net,Pakistan,SKU-003,3.0,4.75,14.25
14096,olivia.gupta @ marketplace.net,USA,SKU-007,1.0,0.0,0.0
14105,usman.siddiqui @ hotmail.com,USA,SKU-003,1.0,5.3,5.3
14118,omar.singh@@example.com,Pakistan,SKU-003,1.0,5.06,5.06
14138,john.doe@@mail.com,UAE,SKU-009,5.0,9.42,47.1
14154,arjun@example,USA,SKU-003,5.0,4.7,23.5
14159,ava.brown @ hotmail.com,India,SKU-010,4.0,31.91,127.64
14163,emily.brown @ mail.com,Pakistan,SKU-001,4.0,20.86,83.44
14188,omar@example,Pakistan,SKU-002,3.0,13.59,40.77
14196,hassan.williams @ example.com,India,SKU-010,1.0,30.96,30.96
14202,ahmed@example,India,SKU-007,2.0,0.0,0.0
14217,sonia@example,USA,SKU-010,1.0,31.05,31.05
14225,ali.kumar@@shop.com,India,SKU-001,5.0,18.18,90.9
14230,ayesha.zafar @ shop.com,USA,SKU-006,4.0,16.11,64.44
14234,anil.brown@@shop.com,Pakistan,SKU-004,4.0,7.34,29.36
14265,arjun@example,India,SKU-007,3.0,0.0,0.0
14282,ali.smith@@shop.com,Pakistan,SKU-007,4.0,0.0,0.0
14285,bilal@example,USA,SKU-002,3.0,12.25,36.75
14296,arjun.qureshi @ marketplace.net,USA,SKU-007,1.0,0.0,0.0
14318,faizan.siddiqui @ hotmail.com,Pakistan,SKU-002,5.0,13.47,67.35
14336,michael@example,Pakistan,SKU-001,5.0,19.39,96.95
14344,zain@example,India,SKU-001,2.0,19.55,39.1
14359,olivia.ali @ hotmail.com,UAE,SKU-006,1.0,,
14375,laiba@example,India,SKU-001,3.0,21.17,63.51
14385,sophia.yadav@@example.com,USA,SKU-008,5.0,,
14386,jane@example,UAE,SKU-009,2.0,9.54,19.08
14391,hassan.smith@@mail.com,India,SKU-010,1.0,27.68,27.68
14420,john.doe @ hotmail.com,Pakistan,SKU-010,5.0,32.38,161.9
14422,emily.doe @ mail.com,USA,SKU-004,5.0,8.21,41.05
14445,olivia@example,India,SKU-006,2.0,15.54,31.08
14455,ali.noor@@mail.com,USA,SKU-006,2.0,,
14470,sonia.davis@@shop.com,India,SKU-007,1.0,,
14486,sophia.williams@@mail.com,Pakistan,SKU-010,5.0,29.25,146.25
14490,priya.kumar@@shop.com,UAE,SKU-010,3.0,29.78,89.34
14497,jane.smith @ eml.com,India,SKU-008,3.0,20.98,62.94
14510,emily.sharma@@mail.com,India,SKU-002,3.0,11.88,35.64
14512,jane.khan @ mail.com,USA,SKU-010,5.0,28.41,142.05
14514,omar@example,USA,SKU-008,3.0,21.56,64.68
14521,olivia@example,Pakistan,SKU-002,5.0,,
14524,ayesha.khan @ eml.com,Pakistan,SKU-007,4.0,0.0,0.0
14537,huda.raza@@hotmail.com,Pakistan,SKU-005,1.0,3.07,3.07
14538,bilal.gupta@@eml.com,UAE,SKU-002,2.0,13.48,26.96
14539,ali.miller @ mail.com,UAE,SKU-006,4.0,16.5,66.0
