order_id,order_date,customer_name,email,country,sku,qty,unit_price,channel
11791,06-02-2025,Huda Tariq,huda.tariq@shop.com,Pakistan,SKU-009,,9.62,Marketplace
11792,2025/08/21,Emily Sharma,emily.sharma@hotmail.com,USA,SKU-006,0,$14.53,Website
11793,24/09/2025,Michael Johnson,michael.johnson@example.com,india,SKU-005,5,$3.11,Marketplace
11794,2025-09-07,Liam Brown, liam.brown@example.com ,India,SKU-002,2,12.23,Marketplace
11795,2025/07/16,Rahul Tariq,rahul.tariq@mail.com,United Arab Emirates,SKU-001,4,$20.23,Marketplace
11796,05-03-2025,Ali Ali,ali.ali@hotmail.com,india,SKU-008,2,$21.46,Marketplace
11797,2025/05/15,Zain Khan,zain.khan@mail.com,usa,SKU-004,3,$7.75,Marketplace
11798,06/29/2025,Ava Miller,ava.miller@marketplace.net,India,SKU-004,4,$7.42,Marketplace
11799,04-20-2025,Omar Ahmad,omar.ahmad@shop.com,UAE,SKU-008,3,23.48,Website
11800,04/05/2025,Zain Johnson,zain.johnson@example.com,India,SKU-006,3,$14.77,Marketplace
11801,07/28/2025,Ahmed Akram,ahmed.akram@mail.com,PAKISTAN,SKU-003,4,$5.25,Marketplace
11802,2025/09/23,Ali Qureshi,ali.qureshi@hotmail.com,usa,SKU-010,5,$31.74,Website
11803,08-13-2025,Ava  Ali,ava.ali@mail.com,pakistan,SKU-001,3,$21.32,Marketplace
11804,04-11-2025,John Singh,john.singh@example.com,PAKISTAN,SKU-004,5,$8.24,Website
11805,21/08/2025,Sonia Miller,sonia.miller@shop.com,India,SKU-002,5,11.33,Marketplace
11806,2025/06/30,Hassan Johnson,hassan.johnson@example.com,Pakistan,SKU-003,1,"""$5,387590241497301""",Website
11807,04/09/2025,Sara  Zafar,sara.zafar@eml.com,Pakistan,SKU-006,5,15.51,Marketplace
11808,06/22/2025,Ava Zafar,ava.zafar@marketplace.net,PK,SKU-007,4,0,Website
11809,31/07/2025,Liam Miller,liam.miller@eml.com,PAKISTAN,SKU-001,3,21.45,Marketplace
11810,07-20-2025,Sonia O'Brien,sonia.obrien@hotmail.com,UAE,SKU-008,3,"""$22,356742761945636""",Website
11811,08-17-2025, Sonia Tariq ,sonia.tariq@mail.com,india,SKU-008,5,$23.83,Marketplace
11812,2025-08-21,Olivia Chen,olivia.chen@eml.com,usa,SKU-008,5,$21.84,Website
11813,09-14-2025,Olivia Akram,olivia.akram@hotmail.com,PK,SKU-006,0,14.48,Website
11814,2025-08-16,Hassan Ahmad,hassan.ahmad@shop.com,pakistan,SKU-006,2,$14.50,Marketplace
11815,2025-07-01,Hassan Ali,hassan.ali@hotmail.com,PAKISTAN,SKU-006,5,$16.23,Website
11816,2025/05/09,Liam Qureshi,liam.qureshi@example.com,pak,SKU-008,4,$21.13,Website
11817,04-05-2025,Laiba Zafar,laiba.zafar@shop.com,pakistan,SKU-010,4,30.58,Website
11818,2025-06-11,Liam Williams,liam.williams@eml.com,PAKISTAN,SKU-001,4,18.68,Marketplace
11819,05/15/2025,Noor Davis,noor.davis@marketplace.net,PAKISTAN,SKU-007,2,$0.00,Marketplace
11820,2025/08/27,Priya Gupta,priya.gupta@shop.com,India,SKU-002,5,$11.92,Website
11821,03/07/2025,Sara Abbas,sara.abbas@shop.com,USA,SKU-003,3,$4.82,Website
11822,09/25/2025,Anil Singh,anil.singh@mail.com,United Arab Emirates,SKU-005,4,3.29,Marketplace
11823,2025/08/16,Nida Abbas,nida.abbas@@hotmail.com,India,SKU-002,2,12.06,Website
11824,2025-08-18,Bilal Doe,bilal.doe@hotmail.com,India,SKU-009,2,10.51,Website
11825,08/25/2025,Meera Tariq,meera.tariq@mail.com,india,SKU-004,1,8.08,Marketplace
11826,07-29-2025,Sophia Zafar,sophia.zafar@hotmail.com,Pakistan,SKU-010,3,$28.48,Marketplace
11827,06/18/2025,Sophia Raza,sophia.raza@mail.com,pakistan,SKU-007,3,0,Marketplace
11828,07/23/2025,Usman Williams,usman.williams@example.com,USA,SKU-008,4,24.05,Website
11829,08-26-2025,Michael Khan,michael.khan@eml.com,UAE,SKU-009,5,$10.56,Website
11830,07-24-2025,Ayesha  Doe,ayesha.doe@example.com,pak,SKU-007,4,0,Website
11831,2025-06-09,Arjun Raza,arjun.raza@eml.com,pak,SKU-008,3,21.85,Website
11832,09-07-2025,Michael Patel,michael.patel@shop.com,india,SKU-001,1,$18.11,Marketplace
11833,2025/08/08,Rahul O'Brien,rahul.obrien@hotmail.com,India,SKU-009,5,$10.89,Website
11834,06-16-2025,Ayesha  Hassan,ayesha.hassan@marketplace.net,usa,SKU-010,,$30.38,Website
11835,05-10-2025,Ayesha Siddiqui,ayesha.siddiqui@eml.com,PK,SKU-009,1,$10.33,Website
11836,2025-05-15,Zain Akram,zain.akram@example.com,United Arab Emirates,SKU-009,0,9.85,Website
11837,09/01/2025,Usman Yadav,usman.yadav@marketplace.net,pakistan,SKU-006,one,13.57,Marketplace
11838,2025-09-12,Nida Chen,nida.chen@mail.com,PAKISTAN,SKU-003,2,$5.33,Website
11839,04/08/2025,Usman Patel,usman.patel@mail.com,USA,SKU-010,1,"""$29,30632794653702""",Website
11840,2025-06-13,Sonia Iqbal,sonia.iqbal@eml.com,USA,SKU-009,5,$10.63,Website
11841,06-25-2025,John Doe,john.doe@marketplace.net,india,SKU-003,2,4.82,Website
11842,24/05/2025,Amna Doe,amna.doe@mail.com,United Arab Emirates,SKU-003,5,$5.00,Website
11843,2025/07/07,Emily Raza,emily.raza@example.com,India,SKU-009,2,$9.04,Website
11844,08/17/2025,Priya Singh,priya.singh@marketplace.net,UAE,SKU-003,1,4.69,Marketplace
11845,08/09/2025,Ahmed Doe,ahmed.doe@eml.com,PAKISTAN,SKU-009,1,$9.50,Marketplace
11846,08-12-2025,Noor Khan,noor.khan@marketplace.net,PAKISTAN,SKU-008,2,19.96,Marketplace
11847,05/09/2025,Amna Ahmad,AMNA.AHMAD@MARKETPLACE.NET,india,SKU-005,1,$2.99,Website
11848,2025/04/29,Ayesha Johnson,ayesha.johnson@example.com,pak,SKU-001,4,19.6,Website
11849,2025-08-08,Amna Ali,amna.ali@mail.com,india,SKU-004,4,$8.09,Marketplace
11850,15/05/2025,Anil Gupta,anil.gupta@eml.com,United Arab Emirates,SKU-006,2,$15.95,Marketplace
11851,26/04/2025,Anil Yadav,anil.yadav@mail.com,India,SKU-001,3,"""$21,693333276915062""",Website
11852,2025-08-26,Usman O'Brien,usman.obrien@eml.com,india,SKU-007,3,0,Marketplace
11853,04/08/2025,John Sharma,john.sharma@eml.com,PK,SKU-002,4,$13.62,Marketplace
11854,06/10/2025,Meera Abbas,meera.abbas@hotmail.com,pak,SKU-003,4,$4.65,Website
11855,2025/04/09, Sonia Patel ,sonia.patel@hotmail.com,USA,SKU-009,1,$9.42,Marketplace
11856,04-23-2025,Ali Brown,ali.brown@example.com,Pakistan,SKU-010,4,30.67,Marketplace
11857,25/08/2025,Noah O'Brien,noah.obrien@example.com,usa,SKU-002,4,11.29,Marketplace
11858,2025-07-22,Liam Siddiqui,liam.siddiqui@example.com,Pakistan,SKU-005,2,2.97,Marketplace
11859,07/30/2025,Priya Ahmad,priya.ahmad@mail.com,pak,SKU-007,1,0,Marketplace
11860,2025-04-13, Ahmed  O'Brien ,ahmed.obrien@hotmail.com,usa,SKU-010,1,$28.60,Marketplace
11861,2025/06/01,Laiba Ahmad,laiba.ahmad@example.com,india,SKU-003,one,$4.83,Marketplace
11862,2025/09/03,Bilal Johnson,bilal.johnson@shop.com,USA,SKU-010,4,31.92,Marketplace
11863,06/07/2025,Ava Iqbal,ava.iqbal@hotmail.com,UAE,SKU-005,5,3.39,Marketplace
11864,2025-08-26,Liam Kumar,liam.kumar@example.com,UAE,SKU-005,3,3.54,Marketplace
11865,06/17/2025,Laiba Khan,laiba.khan@eml.com,India,SKU-004,5,$8.10,Website
11866,11/08/2025,Ahmed Brown,ahmed.brown@shop.com,Pakistan,SKU-010,3,$29.69,Website
11867,2025/04/18,Usman Hassan,usman.hassan @ example.com,usa,SKU-003,,5.47,Marketplace
11868,09/28/2025,Ava  Williams,ava.williams@shop.com,United Arab Emirates,SKU-004,1,7.59,Website
11869,04-23-2025,Meera Ali,meera.ali@hotmail.com,India,SKU-001,3,$20.17,Website
11870,06/07/2025,Emily Singh,emily.singh@mail.com,United States,SKU-008,1,20.11,Marketplace
11871,11/07/2025,Usman Doe,usman.doe@eml.com,United States,SKU-001,1,$19.11,Marketplace
11872,02/04/2025,Olivia Gupta,olivia.gupta@eml.com,usa,SKU-003,4,$4.84,Marketplace
11873,2025/06/08,Zain Tariq,zain.tariq@example.com,pak,SKU-005,,3.22,Website
11874,29/06/2025,Laiba Chen,laiba.chen@hotmail.com,india,SKU-010,1,31.65,Marketplace
11875,09-22-2025,Michael Yadav,michael.yadav@mail.com,india,SKU-005,2,$3.41,Website
11876,2025-06-04,Ahmed Akram,ahmed.akram@shop.com,pak,SKU-006,2,$16.13,Website
11877,2025-07-23,Ali Yadav,ALI.YADAV@EXAMPLE.COM,USA,SKU-005,5,3.57,Website
11878,2025/05/12,Omar Yadav,omar.yadav@example.com,Pakistan,SKU-002,4,$11.27,Website
11879,04-12-2025,Michael Noor,michael.noor@hotmail.com,USA,SKU-008,5,19.92,Website
11880,25/07/2025,Ali Doe,ali.doe@shop.com,USA,SKU-006,4,$16.41,Website
11881,11/06/2025,Usman Hassan,usman.hassan@mail.com,Pakistan,SKU-003,5,$4.57,Website
11882,05/09/2025,Ahmed Khan,ahmed.khan@hotmail.com,PAKISTAN,SKU-001,0,"""$21,64271235514266""",Marketplace
11883,08/02/2025,Zain O'Brien,ZAIN.OBRIEN@MARKETPLACE.NET,United States,SKU-009,5,10.65,Website
11884,2025/06/10,Ahmed Akram,ahmed.akram @ hotmail.com,PK,SKU-001,4,$18.70,Marketplace
11885,07-23-2025,Usman Tariq,usman.tariq@hotmail.com,pakistan,SKU-005,4,2.94,Website
11886,06-16-2025,Jane Ali,jane@example,UAE,SKU-004,5,$6.87,Website
11887,28/08/2025, Anil Qureshi ,anil.qureshi@mail.com,India,SKU-010,4,32.53,Marketplace
11888,2025-05-01,Huda Miller,huda.miller@mail.com,USA,SKU-002,1,$12.90,Website
11889,2025-09-04,Ava Siddiqui,ava.siddiqui@marketplace.net,PAKISTAN,SKU-010,3,$30.40,Website
11890,04-15-2025,Usman Yadav,usman.yadav@mail.com,USA,SKU-004,3,7.23,Website
11891,04-04-2025,Ava Sharma, ava.sharma@eml.com ,UAE,SKU-002,4,12.43,Website
11892,2025-05-21,Faizan Qureshi,faizan.qureshi@marketplace.net,United Arab Emirates,SKU-006,2,13.78,Marketplace
11893,09-04-2025,Olivia Khan,olivia.khan@example.com,India,SKU-004,2,$7.12,Marketplace
11894,05/30/2025,Hassan Khan,hassan.khan@eml.com,PK,SKU-002,one,11.96,Website
11895,2025-09-14,Faizan Zafar,FAIZAN.ZAFAR@MARKETPLACE.NET,pak,SKU-005,4,3.48,Marketplace
11896,2025-04-02,Meera Sharma,meera.sharma@example.com,PK,SKU-001,4,20.97,Website
11897,19/07/2025,Nida Hassan,nida.hassan@shop.com,UAE,SKU-008,5,$21.22,Marketplace
11898,06-27-2025,John Smith,john@example,United Arab Emirates,SKU-001,2,$18.45,Marketplace
11899,2025-06-30,Meera Williams,meera.williams@marketplace.net,India,SKU-001,3,20.58,Website
11900,30/07/2025,Sophia  Johnson,sophia.johnson@hotmail.com,United Arab Emirates,SKU-006,4,15.69,Marketplace
11901,2025/06/05,Omar Khan,omar.khan@eml.com,PK,SKU-007,5,0,Marketplace
11902,07/30/2025,Laiba Ali,laiba.ali@marketplace.net,india,SKU-001,5,20.45,Website
11903,2025-04-30,Laiba Iqbal,laiba.iqbal@marketplace.net,Pakistan,SKU-002,1,$12.76,Marketplace
11904,05-12-2025,Sara Qureshi,sara.qureshi@shop.com,PK,SKU-007,3,0,Marketplace
11905,04/08/2025,Nida Kumar,nida.kumar@example.com,United Arab Emirates,SKU-006,5,$16.23,Website
11906,06/18/2025,Priya Ali,priya.ali@eml.com,pakistan,SKU-006,3,14.6,Website
11907,20/05/2025,Jane Yadav,jane.yadav@shop.com,United States,SKU-004,4,$7.00,Marketplace
11908,08/30/2025,Olivia  Qureshi,olivia.qureshi@eml.com,United States,SKU-009,4,$10.43,Website
11909,2025-04-02,Ava Noor,ava.noor@hotmail.com,PAKISTAN,SKU-010,2,28.57,Website
11910,07-30-2025, Michael  Miller ,michael.miller@example.com,PAKISTAN,SKU-005,4,3.46,Marketplace
11911,2025-05-24,Michael Kumar,MICHAEL.KUMAR@EXAMPLE.COM,usa,SKU-005,1,$3.34,Website
11912,11/06/2025,Noah Noor,noah.noor@shop.com,United Arab Emirates,SKU-009,3,$9.05,Marketplace
11913,08-07-2025,Ava Patel,ava.patel@hotmail.com,PAKISTAN,SKU-007,2,$0.00,Marketplace
11914,2025/07/06,Liam Ali,liam.ali@shop.com,PK,SKU-001,3,21.53,Marketplace
11915,11/06/2025,Olivia Kumar,olivia.kumar@eml.com,UAE,SKU-004,1,$7.47,Marketplace
11916,31/05/2025,Liam Khan,liam.khan@example.com,USA,SKU-008,2,$23.75,Marketplace
11917,07/31/2025,Zain Khan,zain.khan@mail.com,United States,SKU-001,5,$19.23,Website
11918,2025-07-27,Hassan Johnson,hassan.johnson@hotmail.com,India,SKU-006,5,14.84,Marketplace
11919,2025/05/09, Noor Davis ,noor.davis@marketplace.net,USA,SKU-006,2,14.32,Marketplace
11920,11/06/2025,Ali Raza,ali.raza@@eml.com,pakistan,SKU-009,1,$10.06,Marketplace
11921,2025-07-17,Nida Sharma,nida.sharma@example.com,pak,SKU-006,2,14.59,Website
11922,2025/05/26,Ali Yadav,ali.yadav@marketplace.net,India,SKU-009,5,9.55,Website
11923,2025/08/12,Hassan Abbas,hassan.abbas@eml.com,PK,SKU-008,5,22.02,Marketplace
11924,09/08/2025,Usman Qureshi,usman.qureshi@marketplace.net,India,SKU-010,5,$30.51,Website
11925,05/20/2025,Meera Zafar,meera.zafar@eml.com,UAE,SKU-003,3,"""$4,501466295321875""",Website
11926,08/11/2025,Omar Patel,omar.patel@marketplace.net,pakistan,SKU-002,3,12.44,Marketplace
11927,2025/05/13,Faizan O'Brien,faizan.obrien@mail.com,usa,SKU-007,5,$0.00,Website
11928,06/09/2025, Rahul Brown , rahul.brown@shop.com ,pakistan,SKU-009,2,"""$10,779134769947763""",Website
11929,2025/04/13,Rahul Khan,rahul.khan@marketplace.net,UAE,SKU-007,2,$0.00,Website
11930,2025/07/03,Rahul Singh,rahul.singh@hotmail.com,United States,SKU-009,1,10.56,Marketplace
11931,05/08/2025,Sonia Akram,sonia.akram@marketplace.net,USA,SKU-007,4,0,Website
11932,05/18/2025,Omar Singh,omar.singh@shop.com,UAE,SKU-010,5,$27.59,Website
11933,05-23-2025,Noah Noor,noah.noor@hotmail.com,United States,SKU-006,2,15.73,Website
11934,2025-05-21,Sophia Abbas,sophia.abbas@eml.com,United Arab Emirates,SKU-001,4,$18.67,Website
11935,2025-04-19,Faizan Brown,faizan.brown@hotmail.com,india,SKU-010,1,$31.20,Marketplace
11936,04/08/2025,Noor Akram,noor.akram@eml.com,India,SKU-009,2,$9.48,Marketplace
11937,07-08-2025,Ahmed Williams,ahmed.williams@marketplace.net,Pakistan,SKU-005,5,$3.55,Marketplace
11938,08/20/2025,Faizan Patel,faizan.patel @ example.com,United States,SKU-002,2,$11.78,Website
11939,24/08/2025,Amna Ahmad,amna.ahmad@mail.com,PAKISTAN,SKU-010,,28.65,Marketplace
11940,2025-05-19,Meera Ali,meera.ali@hotmail.com,United States,SKU-002,4,$11.54,Marketplace
11941,13/04/2025,Arjun Davis,arjun.davis@eml.com,pakistan,SKU-008,2,$23.68,Marketplace
11942,29/04/2025,Laiba Zafar,laiba.zafar@@example.com,Pakistan,SKU-006,5,16.11,Marketplace
11943,2025/05/06,John O'Brien,john.obrien@marketplace.net,USA,SKU-001,4,$18.07,Marketplace
11944,01/06/2025,Faizan Johnson,faizan@example,United Arab Emirates,SKU-003,4,$5.01,Website
11945,2025/09/19,Hassan Davis,HASSAN.DAVIS@HOTMAIL.COM,Pakistan,SKU-007,1,0,Website
11946,07-21-2025,Hassan Raza,hassan.raza@mail.com,UAE,SKU-003,one,$4.67,Marketplace
11947,30/04/2025,Nida Abbas,nida.abbas@@marketplace.net,india,SKU-010,1,$30.17,Website
11948,04/15/2025,Omar Akram,omar.akram@mail.com,United Arab Emirates,SKU-002,4,$13.23,Website
11949,08/14/2025,Ali Chen,ali.chen@hotmail.com,pakistan,SKU-008,2,$20.88,Marketplace
11950,06/01/2025,Priya Ali,priya.ali@eml.com,india,SKU-003,4,4.99,Website
11950,05/04/2025,Faizan Qureshi,faizan.qureshi@hotmail.com,USA,SKU-007,1,0,Marketplace
11952,05-31-2025,Bilal Raza,bilal.raza@shop.com,United Arab Emirates,SKU-008,4,22.72,Website
11953,16/05/2025,Anil Johnson,anil@example,UAE,SKU-010,3,32.8,Website
11954,08/15/2025,Meera Iqbal,meera.iqbal@eml.com,india,SKU-009,1,$9.07,Website
11955,07/15/2025,Ayesha Kumar,ayesha.kumar@marketplace.net,pakistan,SKU-005,1,$3.01,Website
11956,07/29/2025,Ali  Kumar,ali.kumar@shop.com,United Arab Emirates,SKU-010,1,$30.58,Website
11957,10/09/2025,Ava Ahmad,ava.ahmad@shop.com,india,SKU-009,2,9.49,Marketplace
11958,08-12-2025,Huda O'Brien,huda.obrien@shop.com,United States,SKU-005,2,$3.45,Marketplace
11959,24/05/2025,Bilal Iqbal,bilal.iqbal@example.com,India,SKU-003,4,4.73,Marketplace
11960,05/05/2025,Olivia Johnson,olivia.johnson@eml.com,United States,SKU-008,3,21.7,Marketplace
11961,2025/07/09,Ahmed Raza,ahmed.raza@hotmail.com,PK,SKU-005,2,3.57,Marketplace
11962,06/12/2025,Liam Davis,liam.davis@hotmail.com,UAE,SKU-009,3,$9.04,Marketplace
11963,17/08/2025,Noah Yadav,noah.yadav@hotmail.com,United States,SKU-008,1,$24.07,Marketplace
11964,07/06/2025,Ahmed Johnson,ahmed@example,india,SKU-010,1,"""$30,11702691563301""",Website
11965,2025-05-05,John Noor, john.noor@shop.com ,Pakistan,SKU-005,4,"""$2,9990068566834314""",Marketplace
11966,17/07/2025,Emily Qureshi,emily.qureshi@eml.com,Pakistan,SKU-006,2,$15.37,Website
11967,17/08/2025,Liam Ali,liam.ali@hotmail.com,USA,SKU-008,2,20.36,Website
11968,06-26-2025,Sophia Davis,sophia.davis@marketplace.net,UAE,SKU-009,3,$10.22,Website
11969,2025/07/24,Ahmed Raza,ahmed.raza@eml.com,Pakistan,SKU-010,2,30.92,Marketplace
11970,04/30/2025,Olivia Siddiqui,olivia.siddiqui@marketplace.net,UAE,SKU-008,2,$21.01,Marketplace
11971,27/04/2025,Faizan Ali,faizan.ali@hotmail.com,UAE,SKU-005,2,3.38,Website
11972,2025/05/30,Jane Hassan,jane.hassan@eml.com,PK,SKU-005,4,3.21,Marketplace
11973,07/04/2025,Ali Chen,ali.chen @ marketplace.net,Pakistan,SKU-006,2,$14.69,Website
11974,05/21/2025,Faizan  Smith,faizan.smith@marketplace.net,United Arab Emirates,SKU-002,3,$11.63,Marketplace
11975,05-07-2025,Rahul Siddiqui,rahul.siddiqui@hotmail.com,India,SKU-003,5,$5.48,Marketplace
11976,2025/06/11,Michael Abbas, michael.abbas@hotmail.com ,USA,SKU-005,3,$2.98,Website
11977,07/06/2025,Amna Davis,amna.davis@eml.com,india,SKU-005,2,$3.32,Marketplace
11978,2025-08-08,Omar Zafar,omar.zafar@hotmail.com,pakistan,SKU-003,3,5.49,Marketplace
11979,05-12-2025,Emily Zafar,emily.zafar@mail.com,India,SKU-008,3,$23.61,Marketplace
11980,05-08-2025,Nida Singh,nida.singh@hotmail.com,UAE,SKU-004,1,8.17,Website
11981,2025/05/18,Usman Ali,usman.ali @ shop.com,Pakistan,SKU-004,4,6.85,Website
11982,06/29/2025,Anil Noor,anil.noor@shop.com,india,SKU-003,4,5.05,Website
11983,12/04/2025,Olivia Ali,olivia.ali@marketplace.net,india,SKU-007,5,0,Website
11984,06-17-2025,Hassan Hassan,hassan.hassan@eml.com,USA,SKU-002,5,$12.11,Website
11985,06/11/2025,Amna Chen,amna.chen@mail.com,United Arab Emirates,SKU-008,4,22.99,Marketplace
11986,11/09/2025,Olivia Khan,olivia.khan@marketplace.net,India,SKU-001,2,19.69,Marketplace
11987,05/26/2025,Huda O'Brien,huda.obrien@shop.com,United Arab Emirates,SKU-001,5,20.6,Website
11988,2025-08-15,Emily Akram,emily.akram@eml.com,USA,SKU-004,5,$7.78,Marketplace
11989,2025-09-26,Sonia Tariq,sonia.tariq@shop.com,pakistan,SKU-007,5,0,Website
11990,07-25-2025,John Brown,john.brown@shop.com,USA,SKU-001,4,$21.31,Marketplace
11991,2025-06-29,Omar Hassan,omar.hassan@eml.com,United States,SKU-008,3,$21.87,Marketplace
11992,06-28-2025,Huda Patel,huda.patel@hotmail.com,pak,SKU-004,1,$7.14,Marketplace
11993,05-29-2025,Bilal Qureshi,bilal.qureshi@hotmail.com,United Arab Emirates,SKU-003,5,$4.83,Marketplace
11994,08/27/2025,Michael Miller,michael.miller@mail.com,pakistan,SKU-008,1,$22.35,Website
11995,2025/06/25,Nida Abbas,NIDA.ABBAS@SHOP.COM,Pakistan,SKU-005,2,$3.21,Marketplace
11996,06/09/2025,Bilal Davis,bilal.davis@hotmail.com,UAE,SKU-005,3,3.44,Marketplace
11997,2025/05/02,Anil Khan,anil.khan@shop.com,UAE,SKU-008,1,20.28,Website
11998,09/21/2025,Meera Davis,meera.davis@@shop.com,PK,SKU-008,1,"""$22,423068442179684""",Marketplace
11999,04/09/2025,Ayesha Doe,ayesha.doe@mail.com,usa,SKU-002,3,"""$12,69009231348007""",Marketplace
12000,12/04/2025,Jane Sharma,jane@example,pak,SKU-009,3,$10.79,Website
12001,2025/04/07,Ava Siddiqui,ava.siddiqui@hotmail.com,pakistan,SKU-003,one,"""$5,201196071070359""",Marketplace
12002,2025/05/30,Laiba Abbas,laiba.abbas@marketplace.net,PAKISTAN,SKU-003,5,"""$5,046949262840994""",Marketplace
12003,04-04-2025,Ahmed Khan,ahmed.khan@hotmail.com,PK,SKU-002,3,11.58,Website
12004,2025/09/11,Huda Williams,huda.williams@marketplace.net,pak,SKU-004,5,$7.52,Website
12005,02/06/2025,Sophia Chen,sophia.chen@marketplace.net,pakistan,SKU-008,1,$20.50,Website
12006,2025/06/30,Ali Ahmad,ali.ahmad@example.com,USA,SKU-007,1,$0.00,Website
12007,2025/06/21,Sonia Iqbal, sonia.iqbal@mail.com ,Pakistan,SKU-008,1,20.36,Marketplace
12008,05/08/2025,Hassan Khan,hassan.khan@mail.com,UAE,SKU-002,5,12.46,Marketplace
12009,01/05/2025,Nida Akram,nida.akram@mail.com,india,SKU-003,0,$5.47,Marketplace
12010,2025/04/11,Ava Sharma,ava.sharma@mail.com,PK,SKU-006,1,"""$15,109364375185166""",Marketplace
12011,2025/06/24,Sonia Williams,sonia.williams@marketplace.net,PAKISTAN,SKU-001,4,18.34,Website
12012,07-21-2025,Rahul O'Brien,rahul.obrien@example.com,United States,SKU-003,4,5.46,Website
12013,10/09/2025,Olivia Hassan,OLIVIA.HASSAN@HOTMAIL.COM,pakistan,SKU-005,2,"""$2,9515030805399367""",Marketplace
12014,2025-05-11,Usman Tariq,usman.tariq@hotmail.com,United States,SKU-009,5,10.79,Marketplace
12015,08-19-2025,Sonia Johnson,sonia.johnson@shop.com,india,SKU-002,3,"""$11,933267331193901""",Website
12016,09/14/2025,Anil Chen,anil.chen@shop.com,PAKISTAN,SKU-007,4,$0.00,Website
12017,06/11/2025,Sara Gupta,sara.gupta@shop.com,india,SKU-002,3,13.28,Marketplace
12018,2025/04/22,Rahul Smith,rahul.smith@mail.com,usa,SKU-008,2,19.82,Website
12019,04/10/2025,Ali Brown,ALI.BROWN@EXAMPLE.COM,PAKISTAN,SKU-006,0,$14.52,Website
12020,06-04-2025,Nida Johnson,nida.johnson@example.com,pak,SKU-008,3,$21.09,Website
12021,05-29-2025,Noor Davis,noor.davis@mail.com,usa,SKU-010,5,$32.35,Website
12022,2025-06-09,Liam Brown,liam.brown@hotmail.com,UAE,SKU-010,2,29.57,Marketplace
12023,2025-05-14,Omar Tariq,omar.tariq@eml.com,pak,SKU-005,3,"""$3,3703318240149747""",Marketplace
12024,2025/04/03,Bilal Smith,bilal.smith@example.com,pak,SKU-004,2,6.86,Website
12025,07-13-2025,Noah Hassan,noah.hassan@shop.com,USA,SKU-002,4,$13.01,Marketplace
12026,28/04/2025,Nida  Brown,nida.brown@marketplace.net,pakistan,SKU-002,4,$12.78,Marketplace
12027,10/09/2025,Huda Ali,huda.ali@shop.com,United States,SKU-003,4,$5.40,Website
12028,07-30-2025,Bilal Akram,bilal.akram@example.com,United States,SKU-004,4,7.63,Website
12029,2025-07-20,Arjun Brown,arjun.brown@example.com,pak,SKU-003,1,$5.46,Marketplace
12030,08/16/2025,Emily Akram,emily.akram@shop.com,Pakistan,SKU-008,4,19.97,Website
12031,2025-04-08,Michael Miller,michael.miller@example.com,pakistan,SKU-006,5,13.68,Marketplace
12032,06/29/2025,Noor Ali,noor.ali@hotmail.com,India,SKU-003,0,$4.87,Website
12033,29/05/2025,Ayesha  Khan,ayesha.khan@eml.com,PAKISTAN,SKU-001,5,$18.78,Website
12034,2025-05-02,Laiba  Johnson,laiba@example,india,SKU-008,4,23.41,Marketplace
12035,09-20-2025,Arjun Tariq,arjun.tariq @ eml.com,usa,SKU-009,4,$10.83,Marketplace
12036,08/11/2025,John  Miller,john.miller@mail.com,pakistan,SKU-006,3,$13.60,Website
12037,2025-08-06,Laiba Tariq,laiba.tariq@marketplace.net,PAKISTAN,SKU-007,2,0,Website
12038,07-26-2025,Ayesha Kumar,ayesha.kumar@marketplace.net,usa,SKU-008,1,$21.96,Marketplace
12039,2025-08-07,Nida Singh,nida.singh@hotmail.com,United States,SKU-007,1,0,Marketplace
12040,17/05/2025,Zain Sharma,zain.sharma@mail.com,pakistan,SKU-007,5,"""$0""",Marketplace
12041,2025-05-07,Arjun Gupta,arjun.gupta@mail.com,United States,SKU-008,5,20.05,Website
12042,08/08/2025,Michael Siddiqui,michael@example,pakistan,SKU-010,5,$29.29,Marketplace
12043,09-20-2025,Ali Patel,ali.patel @ mail.com,Pakistan,SKU-007,5,$0.00,Marketplace
12044,2025/09/20,Rahul Khan,rahul.khan@shop.com,usa,SKU-003,2,$4.50,Website
12045,06-16-2025,Bilal Noor,bilal.noor@hotmail.com,india,SKU-010,3,"""$32,02049256980345""",Website
12046,2025/07/12,Amna Brown,amna.brown@hotmail.com,pak,SKU-007,3,$0.00,Marketplace
12047,2025/08/24,Sophia Raza,sophia.raza@example.com,United Arab Emirates,SKU-001,3,21.24,Marketplace
12048,2025/05/19,Huda Abbas,huda.abbas@marketplace.net,United Arab Emirates,SKU-003,5,$5.49,Website
12049,2025-06-16,Omar Ahmad,omar.ahmad@hotmail.com,india,SKU-008,4,"""$21,344091615126757""",Marketplace
12050,08-01-2025,Liam Siddiqui,liam.siddiqui@marketplace.net,pakistan,SKU-010,4,$32.15,Marketplace
12051,06-18-2025,Zain Brown,zain.brown@hotmail.com,india,SKU-003,1,$4.81,Marketplace
12052,2025-05-03,Emily Smith,emily.smith@mail.com,United Arab Emirates,SKU-005,3,3.22,Website
12053,04/12/2025,Zain Davis,zain.davis@shop.com,PAKISTAN,SKU-002,4,$11.27,Marketplace
12054,2025-04-21,Omar Davis,omar.davis@mail.com,pak,SKU-001,5,19.06,Website
